id,latitude,longitude,elevation,name,element,first_year,last_year
ASN00060113,-31.8667,151.75,735,BUNGULLA (CRAVEN PLATEAU),PRCP,1937,1942
ASN00060114,-31.7,152.7,244,MIDDLE BROTHER S.FOREST,PRCP,1940,1953
ASN00060116,-31.4367,152.4633,-999.9,KINDEE BRIDGE (HASTINGS RIVER),PRCP,2002,2021
ASN00060117,-31.8833,152.15,15,MOUNT GEORGE (MANNING RIVER),PRCP,2000,2021
ASN00060118,-31.7753,152.0778,70,ROCKS CROSSING (NOWENDOC RIVER,PRCP,2000,2021
ASN00060121,-31.5667,152.2401,660,ELANDS (BLACK SANDS CREEK),PRCP,1988,2021
ASN00060121,-31.5667,152.2401,660,ELANDS (BLACK SANDS CREEK),DAPR,1999,2008
ASN00060121,-31.5667,152.2401,660,ELANDS (BLACK SANDS CREEK),DWPR,1999,2008
ASN00060121,-31.5667,152.2401,660,ELANDS (BLACK SANDS CREEK),MDPR,1999,2008
ASN00060122,-31.8922,152.2739,90,KILLAWARRA (URALBA),PRCP,1981,2021
ASN00060122,-31.8922,152.2739,90,KILLAWARRA (URALBA),DAPR,1989,2014
ASN00060122,-31.8922,152.2739,90,KILLAWARRA (URALBA),DWPR,1989,2014
ASN00060122,-31.8922,152.2739,90,KILLAWARRA (URALBA),MDPR,1989,2014
ASN00060123,-32.6526,152.1462,8,HAWKS NEST / TEA GARDENS (TEA,PRCP,1981,2008
ASN00060123,-32.6526,152.1462,8,HAWKS NEST / TEA GARDENS (TEA,DAPR,1982,2008
ASN00060123,-32.6526,152.1462,8,HAWKS NEST / TEA GARDENS (TEA,DWPR,1982,2008
ASN00060123,-32.6526,152.1462,8,HAWKS NEST / TEA GARDENS (TEA,MDPR,1982,2008
ASN00060125,-31.3923,152.538,100,HOLLISDALE (PAPPINBARRA RD),PRCP,1983,2021
ASN00060125,-31.3923,152.538,100,HOLLISDALE (PAPPINBARRA RD),DAPR,1984,2018
ASN00060125,-31.3923,152.538,100,HOLLISDALE (PAPPINBARRA RD),DWPR,1984,2018
ASN00060125,-31.3923,152.538,100,HOLLISDALE (PAPPINBARRA RD),MDPR,1984,2018
ASN00060127,-31.5022,151.3428,1240,NUNDLE (OLSLAND),PRCP,1978,2021
ASN00060127,-31.5022,151.3428,1240,NUNDLE (OLSLAND),DAPR,1978,2021
ASN00060127,-31.5022,151.3428,1240,NUNDLE (OLSLAND),DWPR,1978,2021
ASN00060127,-31.5022,151.3428,1240,NUNDLE (OLSLAND),MDPR,1978,2021
ASN00060128,-31.5833,151.3167,610,NUNDLE (BARRY),PRCP,1978,2021
ASN00060128,-31.5833,151.3167,610,NUNDLE (BARRY),DAPR,1978,1991
ASN00060128,-31.5833,151.3167,610,NUNDLE (BARRY),DWPR,1978,1991
ASN00060128,-31.5833,151.3167,610,NUNDLE (BARRY),MDPR,1978,1991
ASN00060130,-31.2936,152.3121,170,FORBES RIVER (BIRDWOOD),PRCP,1987,2021
ASN00060130,-31.2936,152.3121,170,FORBES RIVER (BIRDWOOD),DAPR,1999,2018
ASN00060130,-31.2936,152.3121,170,FORBES RIVER (BIRDWOOD),DWPR,1999,2018
ASN00060130,-31.2936,152.3121,170,FORBES RIVER (BIRDWOOD),MDPR,1999,2018
ASN00060131,-31.6231,152.2925,555,ELANDS POST OFFICE,PRCP,1989,1992
ASN00060131,-31.6231,152.2925,555,ELANDS POST OFFICE,DAPR,1992,1992
ASN00060131,-31.6231,152.2925,555,ELANDS POST OFFICE,DWPR,1992,1992
ASN00060131,-31.6231,152.2925,555,ELANDS POST OFFICE,MDPR,1992,1992
ASN00060134,-31.3333,152.8,-999.9,WILSONS RIVER (TELEGRAPH POINT,PRCP,2000,2002
ASN00060135,-31.8267,152.6064,10,COOPERNOOK PUBLIC SCHOOL,PRCP,1992,1995
ASN00060136,-31.4846,152.7298,15,WAUCHOPE (COMMERCE ST),PRCP,2001,2010
ASN00060137,-31.7683,151.8889,120,BRETTI-MACKAY (BARNARD RIVER),PRCP,2000,2021
ASN00060139,-31.4336,152.8655,4.2,PORT MACQUARIE AIRPORT AWS,TMAX,1995,2021
ASN00060139,-31.4336,152.8655,4.2,PORT MACQUARIE AIRPORT AWS,TMIN,1995,2021
ASN00060139,-31.4336,152.8655,4.2,PORT MACQUARIE AIRPORT AWS,PRCP,1995,2021
ASN00060139,-31.4336,152.8655,4.2,PORT MACQUARIE AIRPORT AWS,DATN,2005,2005
ASN00060139,-31.4336,152.8655,4.2,PORT MACQUARIE AIRPORT AWS,DATX,2005,2016
ASN00060139,-31.4336,152.8655,4.2,PORT MACQUARIE AIRPORT AWS,MDTN,2005,2005
ASN00060139,-31.4336,152.8655,4.2,PORT MACQUARIE AIRPORT AWS,MDTX,2005,2016
ASN00060139,-31.4336,152.8655,4.2,PORT MACQUARIE AIRPORT AWS,TAVG,1996,2021
ASN00060140,-31.4458,151.7301,1020,NOWENDOC (EMU TOPS),PRCP,1995,2018
ASN00060140,-31.4458,151.7301,1020,NOWENDOC (EMU TOPS),DAPR,1998,2010
ASN00060140,-31.4458,151.7301,1020,NOWENDOC (EMU TOPS),DWPR,1998,2010
ASN00060140,-31.4458,151.7301,1020,NOWENDOC (EMU TOPS),MDPR,1998,2010
ASN00060141,-31.8896,152.512,8,TAREE AIRPORT AWS,TMAX,1997,2021
ASN00060141,-31.8896,152.512,8,TAREE AIRPORT AWS,TMIN,1997,2021
ASN00060141,-31.8896,152.512,8,TAREE AIRPORT AWS,PRCP,1997,2021
ASN00060141,-31.8896,152.512,8,TAREE AIRPORT AWS,DAPR,1999,2006
ASN00060141,-31.8896,152.512,8,TAREE AIRPORT AWS,DWPR,1999,2006
ASN00060141,-31.8896,152.512,8,TAREE AIRPORT AWS,MDPR,1999,2006
ASN00060141,-31.8896,152.512,8,TAREE AIRPORT AWS,TAVG,2001,2021
ASN00060142,-31.3997,151.4995,1250,NIANGALA (KENTUCKY BLUE),PRCP,1995,2020
ASN00060142,-31.3997,151.4995,1250,NIANGALA (KENTUCKY BLUE),DAPR,1998,2008
ASN00060142,-31.3997,151.4995,1250,NIANGALA (KENTUCKY BLUE),DWPR,1998,2008
ASN00060142,-31.3997,151.4995,1250,NIANGALA (KENTUCKY BLUE),MDPR,1998,2008
ASN00060143,-32.1611,152.2522,45,DYERS CROSSING (WANG WAUK ROAD,PRCP,1995,1996
ASN00060144,-32.3796,152.5062,40,SMITHS LAKE (PATSYS FLAT ROAD),PRCP,1980,2021
ASN00060144,-32.3796,152.5062,40,SMITHS LAKE (PATSYS FLAT ROAD),DAPR,1999,2020
ASN00060144,-32.3796,152.5062,40,SMITHS LAKE (PATSYS FLAT ROAD),DWPR,1999,2020
ASN00060144,-32.3796,152.5062,40,SMITHS LAKE (PATSYS FLAT ROAD),MDPR,1999,2020
ASN00060145,-31.7512,152.3581,115,STRATHCEDAR (MOORAL CREEK RD),PRCP,2003,2014
ASN00060145,-31.7512,152.3581,115,STRATHCEDAR (MOORAL CREEK RD),DAPR,2003,2013
ASN00060145,-31.7512,152.3581,115,STRATHCEDAR (MOORAL CREEK RD),DWPR,2003,2013
ASN00060145,-31.7512,152.3581,115,STRATHCEDAR (MOORAL CREEK RD),MDPR,2003,2013
ASN00060146,-31.9572,152.585,10,OLD BAR (MOLONG RD),PRCP,2003,2021
ASN00060146,-31.9572,152.585,10,OLD BAR (MOLONG RD),DAPR,2003,2021
ASN00060146,-31.9572,152.585,10,OLD BAR (MOLONG RD),DWPR,2003,2021
ASN00060146,-31.9572,152.585,10,OLD BAR (MOLONG RD),MDPR,2003,2021
ASN00060147,-31.7361,152.3989,-999.9,KILLABAKH,PRCP,2003,2021
ASN00060148,-32.1625,152.2614,-999.9,WILLINA,PRCP,2005,2021
ASN00061000,-32.1655,150.8908,183,ABERDEEN (MAIN RD),PRCP,1894,2007
ASN00061000,-32.1655,150.8908,183,ABERDEEN (MAIN RD),DAPR,1910,2006
ASN00061000,-32.1655,150.8908,183,ABERDEEN (MAIN RD),DWPR,1910,2006
ASN00061000,-32.1655,150.8908,183,ABERDEEN (MAIN RD),MDPR,1910,2006
ASN00061001,-32.7167,151.4167,84,ALLANDALE (TINGARA),PRCP,1902,1971
ASN00061001,-32.7167,151.4167,84,ALLANDALE (TINGARA),DAPR,1956,1964
ASN00061001,-32.7167,151.4167,84,ALLANDALE (TINGARA),DWPR,1956,1964
ASN00061001,-32.7167,151.4167,84,ALLANDALE (TINGARA),MDPR,1956,1964
ASN00061002,-31.8469,150.341,610,BLACKVILLE (KRUI VALE),PRCP,1885,2021
ASN00061002,-31.8469,150.341,610,BLACKVILLE (KRUI VALE),DAPR,1889,2012
ASN00061002,-31.8469,150.341,610,BLACKVILLE (KRUI VALE),DWPR,1950,2012
ASN00061002,-31.8469,150.341,610,BLACKVILLE (KRUI VALE),MDPR,1889,2012
ASN00061003,-33.4667,151.4333,15.2,AVOCA BEACH,PRCP,1934,1970
ASN00061003,-33.4667,151.4333,15.2,AVOCA BEACH,DAPR,1952,1970
ASN00061003,-33.4667,151.4333,15.2,AVOCA BEACH,DWPR,1952,1970
ASN00061003,-33.4667,151.4333,15.2,AVOCA BEACH,MDPR,1952,1970
ASN00061004,-32.25,150.8667,205.7,MUSWELLBROOK (BENGALLA),PRCP,1923,1966
ASN00061004,-32.25,150.8667,205.7,MUSWELLBROOK (BENGALLA),DAPR,1923,1926
ASN00061004,-32.25,150.8667,205.7,MUSWELLBROOK (BENGALLA),DWPR,1923,1926
ASN00061004,-32.25,150.8667,205.7,MUSWELLBROOK (BENGALLA),MDPR,1923,1926
ASN00061005,-32.65,151.35,-999.9,BRANXTON POST OFFICE,PRCP,1886,1969
ASN00061005,-32.65,151.35,-999.9,BRANXTON POST OFFICE,DAPR,1887,1967
ASN00061005,-32.65,151.35,-999.9,BRANXTON POST OFFICE,DWPR,1887,1967
ASN00061005,-32.65,151.35,-999.9,BRANXTON POST OFFICE,MDPR,1887,1967
ASN00061006,-32.1,150.3,365.8,BRINDLEY PARK 2,PRCP,1885,1960
ASN00061007,-32.0332,150.5836,255,BUNNAN (MILHAVEN),PRCP,1900,2021
ASN00061007,-32.0332,150.5836,255,BUNNAN (MILHAVEN),DAPR,1950,2020
ASN00061007,-32.0332,150.5836,255,BUNNAN (MILHAVEN),DWPR,1950,2020
ASN00061007,-32.0332,150.5836,255,BUNNAN (MILHAVEN),MDPR,1950,2020
ASN00061008,-32.7,151.5,-999.9,CAMPBELLS HILL,TMAX,1965,1965
ASN00061008,-32.7,151.5,-999.9,CAMPBELLS HILL,TMIN,1965,1965
ASN00061008,-32.7,151.5,-999.9,CAMPBELLS HILL,PRCP,1912,1965
ASN00061008,-32.7,151.5,-999.9,CAMPBELLS HILL,DAPR,1913,1965
ASN00061008,-32.7,151.5,-999.9,CAMPBELLS HILL,DWPR,1913,1965
ASN00061008,-32.7,151.5,-999.9,CAMPBELLS HILL,MDPR,1913,1965
ASN00061009,-32.8272,151.3661,80,CESSNOCK POST OFFICE,TMAX,1964,1968
ASN00061009,-32.8272,151.3661,80,CESSNOCK POST OFFICE,TMIN,1964,1968
ASN00061009,-32.8272,151.3661,80,CESSNOCK POST OFFICE,PRCP,1903,1992
ASN00061009,-32.8272,151.3661,80,CESSNOCK POST OFFICE,DAPR,1938,1992
ASN00061009,-32.8272,151.3661,80,CESSNOCK POST OFFICE,DWPR,1938,1992
ASN00061009,-32.8272,151.3661,80,CESSNOCK POST OFFICE,MDPR,1938,1992
ASN00061010,-32.5879,151.7813,10,CLARENCE TOWN (GREY ST),PRCP,1895,2021
ASN00061010,-32.5879,151.7813,10,CLARENCE TOWN (GREY ST),DAPR,1919,2008
ASN00061010,-32.5879,151.7813,10,CLARENCE TOWN (GREY ST),DWPR,1919,2008
ASN00061010,-32.5879,151.7813,10,CLARENCE TOWN (GREY ST),MDPR,1919,2008
ASN00061011,-32.9456,151.6267,9,COCKLE CREEK (PASMINCO METALS),PRCP,1900,2003
ASN00061011,-32.9456,151.6267,9,COCKLE CREEK (PASMINCO METALS),DAPR,1900,1999
ASN00061011,-32.9456,151.6267,9,COCKLE CREEK (PASMINCO METALS),DWPR,1900,1999
ASN00061011,-32.9456,151.6267,9,COCKLE CREEK (PASMINCO METALS),MDPR,1900,1999
ASN00061012,-33.0853,151.4633,10,COORANBONG (AVONDALE),PRCP,1903,2021
ASN00061012,-33.0853,151.4633,10,COORANBONG (AVONDALE),DAPR,1952,2011
ASN00061012,-33.0853,151.4633,10,COORANBONG (AVONDALE),DWPR,1952,2011
ASN00061012,-33.0853,151.4633,10,COORANBONG (AVONDALE),MDPR,1952,2011
ASN00061013,-31.9833,150.3333,370,MERRIWA (CRANBOURNE),PRCP,1902,2004
ASN00061013,-31.9833,150.3333,370,MERRIWA (CRANBOURNE),DAPR,1943,1943
ASN00061013,-31.9833,150.3333,370,MERRIWA (CRANBOURNE),DWPR,1943,1943
ASN00061013,-31.9833,150.3333,370,MERRIWA (CRANBOURNE),MDPR,1943,1943
ASN00061014,-32.6385,151.4173,40,BRANXTON  (DALWOOD VINEYARD),PRCP,1863,2021
ASN00061014,-32.6385,151.4173,40,BRANXTON  (DALWOOD VINEYARD),DAPR,1871,2021
ASN00061014,-32.6385,151.4173,40,BRANXTON  (DALWOOD VINEYARD),DWPR,1871,2021
ASN00061014,-32.6385,151.4173,40,BRANXTON  (DALWOOD VINEYARD),MDPR,1871,2021
ASN00061015,-32.15,151,-999.9,DANGERFIELD,PRCP,1933,1965
ASN00061015,-32.15,151,-999.9,DANGERFIELD,DAPR,1951,1963
ASN00061015,-32.15,151,-999.9,DANGERFIELD,DWPR,1951,1963
ASN00061015,-32.15,151,-999.9,DANGERFIELD,MDPR,1951,1963
ASN00061016,-32.3885,150.6886,105,DENMAN (PALACE STREET),PRCP,1883,2014
ASN00061016,-32.3885,150.6886,105,DENMAN (PALACE STREET),DAPR,1889,2011
ASN00061016,-32.3885,150.6886,105,DENMAN (PALACE STREET),DWPR,1889,2011
ASN00061016,-32.3885,150.6886,105,DENMAN (PALACE STREET),MDPR,1889,2011
ASN00061017,-32.4022,151.7582,55,DUNGOG POST OFFICE,TMAX,1966,1975
ASN00061017,-32.4022,151.7582,55,DUNGOG POST OFFICE,TMIN,1966,1975
ASN00061017,-32.4022,151.7582,55,DUNGOG POST OFFICE,PRCP,1897,2021
ASN00061017,-32.4022,151.7582,55,DUNGOG POST OFFICE,DAPR,1925,2018
ASN00061017,-32.4022,151.7582,55,DUNGOG POST OFFICE,DWPR,1925,2018
ASN00061017,-32.4022,151.7582,55,DUNGOG POST OFFICE,MDPR,1925,2018
ASN00061018,-32.4,150.8333,168,MUSWELLBROOK (EDDERTON),PRCP,1911,1985
ASN00061018,-32.4,150.8333,168,MUSWELLBROOK (EDDERTON),DAPR,1943,1985
ASN00061018,-32.4,150.8333,168,MUSWELLBROOK (EDDERTON),DWPR,1943,1985
ASN00061018,-32.4,150.8333,168,MUSWELLBROOK (EDDERTON),MDPR,1943,1985
ASN00061019,-33,151.55,-999.9,FASSIFERN,PRCP,1924,1961
ASN00061019,-33,151.55,-999.9,FASSIFERN,DAPR,1941,1961
ASN00061019,-33,151.55,-999.9,FASSIFERN,DWPR,1941,1961
ASN00061019,-33,151.55,-999.9,FASSIFERN,MDPR,1941,1961
ASN00061020,-32,150.4,-999.9,GALLA GILLA,PRCP,1927,1947
ASN00061021,-32.3,151.2,246.9,GOORANGOOLA,PRCP,1885,1967
ASN00061021,-32.3,151.2,246.9,GOORANGOOLA,DAPR,1885,1961
ASN00061021,-32.3,151.2,246.9,GOORANGOOLA,DWPR,1885,1961
ASN00061021,-32.3,151.2,246.9,GOORANGOOLA,MDPR,1885,1961
ASN00061022,-32.45,152.1,-999.9,GIRVAN STATE FOREST,PRCP,1936,1959
ASN00061022,-32.45,152.1,-999.9,GIRVAN STATE FOREST,DAPR,1954,1959
ASN00061022,-32.45,152.1,-999.9,GIRVAN STATE FOREST,DWPR,1954,1959
ASN00061022,-32.45,152.1,-999.9,GIRVAN STATE FOREST,MDPR,1954,1959
ASN00061023,-33.4336,151.3381,4,GOSFORD (GERTRUDE PLACE),PRCP,1877,1993
ASN00061023,-33.4336,151.3381,4,GOSFORD (GERTRUDE PLACE),DAPR,1901,1991
ASN00061023,-33.4336,151.3381,4,GOSFORD (GERTRUDE PLACE),DWPR,1901,1991
ASN00061023,-33.4336,151.3381,4,GOSFORD (GERTRUDE PLACE),MDPR,1901,1991
ASN00061024,-32.4266,151.5376,85,GRESFORD POST OFFICE,PRCP,1895,2021
ASN00061024,-32.4266,151.5376,85,GRESFORD POST OFFICE,DAPR,1928,2016
ASN00061024,-32.4266,151.5376,85,GRESFORD POST OFFICE,DWPR,1928,2016
ASN00061024,-32.4266,151.5376,85,GRESFORD POST OFFICE,MDPR,1928,2016
ASN00061025,-32.6833,151.3833,49,GRETA POST OFFICE,PRCP,1902,1978
ASN00061025,-32.6833,151.3833,49,GRETA POST OFFICE,DAPR,1949,1978
ASN00061025,-32.6833,151.3833,49,GRETA POST OFFICE,DWPR,1949,1978
ASN00061025,-32.6833,151.3833,49,GRETA POST OFFICE,MDPR,1949,1978
ASN00061026,-32.0119,150.9971,259,GUNDY (MILLER ST),PRCP,1887,2019
ASN00061026,-32.0119,150.9971,259,GUNDY (MILLER ST),DAPR,1938,2019
ASN00061026,-32.0119,150.9971,259,GUNDY (MILLER ST),DWPR,1938,2019
ASN00061026,-32.0119,150.9971,259,GUNDY (MILLER ST),MDPR,1938,2019
ASN00061027,-31.8,150.9,-999.9,BARSHAM,PRCP,1883,1927
ASN00061028,-32.4333,151.0667,91,RAVENSWORTH (HILLVIEW),PRCP,1911,1979
ASN00061028,-32.4333,151.0667,91,RAVENSWORTH (HILLVIEW),DAPR,1954,1957
ASN00061028,-32.4333,151.0667,91,RAVENSWORTH (HILLVIEW),DWPR,1954,1957
ASN00061028,-32.4333,151.0667,91,RAVENSWORTH (HILLVIEW),MDPR,1954,1957
ASN00061029,-33.2333,151.2,312,KULNURA (WILLIAM ROAD),TMAX,1968,1981
ASN00061029,-33.2333,151.2,312,KULNURA (WILLIAM ROAD),TMIN,1968,1981
ASN00061029,-33.2333,151.2,312,KULNURA (WILLIAM ROAD),PRCP,1951,1981
ASN00061029,-33.2333,151.2,312,KULNURA (WILLIAM ROAD),DAPR,1964,1966
ASN00061029,-33.2333,151.2,312,KULNURA (WILLIAM ROAD),DWPR,1964,1966
ASN00061029,-33.2333,151.2,312,KULNURA (WILLIAM ROAD),MDPR,1964,1966
ASN00061030,-32.8667,150.8333,213.4,HOWES VALLEY (KINDARUN),PRCP,1914,1975
ASN00061030,-32.8667,150.8333,213.4,HOWES VALLEY (KINDARUN),DAPR,1971,1972
ASN00061030,-32.8667,150.8333,213.4,HOWES VALLEY (KINDARUN),DWPR,1971,1972
ASN00061030,-32.8667,150.8333,213.4,HOWES VALLEY (KINDARUN),MDPR,1971,1972
ASN00061031,-32.7756,151.735,10,RAYMOND TERRACE (KINROSS),PRCP,1894,2021
ASN00061031,-32.7756,151.735,10,RAYMOND TERRACE (KINROSS),DAPR,1904,2015
ASN00061031,-32.7756,151.735,10,RAYMOND TERRACE (KINROSS),DWPR,1904,2015
ASN00061031,-32.7756,151.735,10,RAYMOND TERRACE (KINROSS),MDPR,1904,2015
ASN00061032,-32.7,151.45,64.3,LOCHINVAR,PRCP,1896,1973
ASN00061032,-32.7,151.45,64.3,LOCHINVAR,DAPR,1943,1971
ASN00061032,-32.7,151.45,64.3,LOCHINVAR,DWPR,1943,1971
ASN00061032,-32.7,151.45,64.3,LOCHINVAR,MDPR,1943,1971
ASN00061033,-33.35,151,-999.9,LOWER MC DONALD,PRCP,1945,1951
ASN00061034,-32.7483,151.5833,12,EAST MAITLAND BOWLING CLUB,TMAX,1965,1968
ASN00061034,-32.7483,151.5833,12,EAST MAITLAND BOWLING CLUB,TMIN,1965,1968
ASN00061034,-32.7483,151.5833,12,EAST MAITLAND BOWLING CLUB,PRCP,1902,1994
ASN00061034,-32.7483,151.5833,12,EAST MAITLAND BOWLING CLUB,DAPR,1908,1990
ASN00061034,-32.7483,151.5833,12,EAST MAITLAND BOWLING CLUB,DWPR,1908,1990
ASN00061034,-32.7483,151.5833,12,EAST MAITLAND BOWLING CLUB,MDPR,1908,1990
ASN00061035,-32.7,151.6,12.2,MAITLAND WEST,PRCP,1858,1953
ASN00061035,-32.7,151.6,12.2,MAITLAND WEST,DAPR,1885,1953
ASN00061035,-32.7,151.6,12.2,MAITLAND WEST,DWPR,1885,1953
ASN00061035,-32.7,151.6,12.2,MAITLAND WEST,MDPR,1885,1953
ASN00061036,-33.3,151.2,305,MANGROVE MOUNTAIN POST OFFICE,PRCP,1946,1979
ASN00061036,-33.3,151.2,305,MANGROVE MOUNTAIN POST OFFICE,DAPR,1952,1979
ASN00061036,-33.3,151.2,305,MANGROVE MOUNTAIN POST OFFICE,DWPR,1952,1979
ASN00061036,-33.3,151.2,305,MANGROVE MOUNTAIN POST OFFICE,MDPR,1952,1979
ASN00061037,-32.2,150.4667,182.9,MARATHON (MERRIWA),PRCP,1942,1968
ASN00061037,-32.2,150.4667,182.9,MARATHON (MERRIWA),DAPR,1958,1968
ASN00061037,-32.2,150.4667,182.9,MARATHON (MERRIWA),DWPR,1958,1968
ASN00061037,-32.2,150.4667,182.9,MARATHON (MERRIWA),MDPR,1958,1968
ASN00061038,-32.55,151.6,-999.9,MARTINS CREEK,PRCP,1933,1945
ASN00061039,-32.75,151.8667,3,MEDOWIE POST OFFICE,PRCP,1908,1943
ASN00061039,-32.75,151.8667,3,MEDOWIE POST OFFICE,DAPR,1943,1943
ASN00061039,-32.75,151.8667,3,MEDOWIE POST OFFICE,DWPR,1943,1943
ASN00061039,-32.75,151.8667,3,MEDOWIE POST OFFICE,MDPR,1943,1943
ASN00061040,-32.1388,150.3577,260,MERRIWA (GUMMUN PLACE),PRCP,1882,2011
ASN00061040,-32.1388,150.3577,260,MERRIWA (GUMMUN PLACE),DAPR,1921,2008
ASN00061040,-32.1388,150.3577,260,MERRIWA (GUMMUN PLACE),DWPR,1921,2008
ASN00061040,-32.1388,150.3577,260,MERRIWA (GUMMUN PLACE),MDPR,1921,2008
ASN00061041,-33.0955,151.5506,10,MORISSET (BALCOLYN (BAY STREET,PRCP,2001,2021
ASN00061041,-33.0955,151.5506,10,MORISSET (BALCOLYN (BAY STREET,DAPR,2001,2021
ASN00061041,-33.0955,151.5506,10,MORISSET (BALCOLYN (BAY STREET,DWPR,2001,2021
ASN00061041,-33.0955,151.5506,10,MORISSET (BALCOLYN (BAY STREET,MDPR,2001,2021
ASN00061042,-32.8,150.8,-999.9,MILBRODALE,PRCP,1934,1953
ASN00061042,-32.8,150.8,-999.9,MILBRODALE,DAPR,1938,1951
ASN00061042,-32.8,150.8,-999.9,MILBRODALE,DWPR,1938,1951
ASN00061042,-32.8,150.8,-999.9,MILBRODALE,MDPR,1938,1951
ASN00061043,-32.75,151.7,6,MILLERS FOREST SCHOOL,PRCP,1913,1976
ASN00061043,-32.75,151.7,6,MILLERS FOREST SCHOOL,DAPR,1942,1976
ASN00061043,-32.75,151.7,6,MILLERS FOREST SCHOOL,DWPR,1942,1976
ASN00061043,-32.75,151.7,6,MILLERS FOREST SCHOOL,MDPR,1942,1976
ASN00061044,-32.5667,151.2833,46,MITCHELLS FLAT,PRCP,1945,1976
ASN00061044,-32.5667,151.2833,46,MITCHELLS FLAT,DAPR,1971,1972
ASN00061044,-32.5667,151.2833,46,MITCHELLS FLAT,DWPR,1971,1972
ASN00061044,-32.5667,151.2833,46,MITCHELLS FLAT,MDPR,1971,1972
ASN00061045,-32.2833,151.8333,-999.9,MONKERAI UPPER (REDLEAF),PRCP,1914,1970
ASN00061046,-32.7254,151.6285,12,MORPETH POST OFFICE,PRCP,1884,2007
ASN00061046,-32.7254,151.6285,12,MORPETH POST OFFICE,DAPR,1889,2005
ASN00061046,-32.7254,151.6285,12,MORPETH POST OFFICE,DWPR,1889,2005
ASN00061046,-32.7254,151.6285,12,MORPETH POST OFFICE,MDPR,1889,2005
ASN00061047,-32.4167,151.2,108,MOUNT OLIVE (FAIRHOLME),PRCP,1949,1983
ASN00061047,-32.4167,151.2,108,MOUNT OLIVE (FAIRHOLME),DAPR,1971,1982
ASN00061047,-32.4167,151.2,108,MOUNT OLIVE (FAIRHOLME),DWPR,1971,1982
ASN00061047,-32.4167,151.2,108,MOUNT OLIVE (FAIRHOLME),MDPR,1971,1982
ASN00061048,-32.9029,151.482,31,MULBRING (VINCENT STREET),PRCP,1932,2007
ASN00061048,-32.9029,151.482,31,MULBRING (VINCENT STREET),DAPR,1938,2006
ASN00061048,-32.9029,151.482,31,MULBRING (VINCENT STREET),DWPR,1938,2006
ASN00061048,-32.9029,151.482,31,MULBRING (VINCENT STREET),MDPR,1938,2006
ASN00061049,-32.9333,151.1167,182.9,MULLA VILLA,PRCP,1946,1953
ASN00061050,-32.4997,151.2864,73,SEDGEFIELD (BUNDAJON),PRCP,1903,2015
ASN00061050,-32.4997,151.2864,73,SEDGEFIELD (BUNDAJON),DAPR,1961,2010
ASN00061050,-32.4997,151.2864,73,SEDGEFIELD (BUNDAJON),DWPR,1961,2010
ASN00061050,-32.4997,151.2864,73,SEDGEFIELD (BUNDAJON),MDPR,1961,2010
ASN00061051,-31.7651,150.8363,466,MURRURUNDI POST OFFICE,TMAX,1965,2019
ASN00061051,-31.7651,150.8363,466,MURRURUNDI POST OFFICE,TMIN,1965,2019
ASN00061051,-31.7651,150.8363,466,MURRURUNDI POST OFFICE,PRCP,1870,2019
ASN00061051,-31.7651,150.8363,466,MURRURUNDI POST OFFICE,DAPR,1922,2019
ASN00061051,-31.7651,150.8363,466,MURRURUNDI POST OFFICE,DATN,1995,2019
ASN00061051,-31.7651,150.8363,466,MURRURUNDI POST OFFICE,DATX,1995,2019
ASN00061051,-31.7651,150.8363,466,MURRURUNDI POST OFFICE,DWPR,1922,2018
ASN00061051,-31.7651,150.8363,466,MURRURUNDI POST OFFICE,MDPR,1922,2019
ASN00061051,-31.7651,150.8363,466,MURRURUNDI POST OFFICE,MDTN,1995,2019
ASN00061051,-31.7651,150.8363,466,MURRURUNDI POST OFFICE,MDTX,1995,2019
ASN00061052,-32.2667,151.0667,305,MUSCLE CREEK (CLENDINNING),PRCP,1901,1976
ASN00061052,-32.2667,151.0667,305,MUSCLE CREEK (CLENDINNING),DAPR,1971,1975
ASN00061052,-32.2667,151.0667,305,MUSCLE CREEK (CLENDINNING),DWPR,1971,1975
ASN00061052,-32.2667,151.0667,305,MUSCLE CREEK (CLENDINNING),MDPR,1971,1975
ASN00061053,-32.2611,150.8847,143,MUSWELLBROOK (LOWER HILL ST),TMAX,1968,1972
ASN00061053,-32.2611,150.8847,143,MUSWELLBROOK (LOWER HILL ST),TMIN,1968,1972
ASN00061053,-32.2611,150.8847,143,MUSWELLBROOK (LOWER HILL ST),PRCP,1870,2012
ASN00061053,-32.2611,150.8847,143,MUSWELLBROOK (LOWER HILL ST),DAPR,1875,2006
ASN00061053,-32.2611,150.8847,143,MUSWELLBROOK (LOWER HILL ST),DWPR,1875,2006
ASN00061053,-32.2611,150.8847,143,MUSWELLBROOK (LOWER HILL ST),MDPR,1875,2006
ASN00061054,-32.7103,152.1612,25,NELSON BAY (NELSON HEAD),TMAX,1968,2021
ASN00061054,-32.7103,152.1612,25,NELSON BAY (NELSON HEAD),TMIN,1968,2021
ASN00061054,-32.7103,152.1612,25,NELSON BAY (NELSON HEAD),PRCP,1881,2021
ASN00061054,-32.7103,152.1612,25,NELSON BAY (NELSON HEAD),DAPR,1925,2020
ASN00061054,-32.7103,152.1612,25,NELSON BAY (NELSON HEAD),DATN,2003,2021
